Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,Label,Size [vox],WA(),STD()
2021-06-09 23:26:43,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-001/anat/t1map.nii.gz,0:13,2:5,white matter,1046.0543703930296,0.0012922379817600612,0.00038601868086322026
2021-06-09 23:26:43,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-003/anat/t1map.nii.gz,3:16,2:5,white matter,1041.8918396478225,0.0013368451408746753,0.0002629488734285136
2021-06-09 23:26:46,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-001/anat/t1map.nii.gz,4:16,2:5,white matter,847.4727013207287,0.0012395962831586115,0.0002094281402818461
2021-06-09 23:26:49,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-004/anat/t1map.nii.gz,5:17,2:5,white matter,856.0119550074476,0.00125594765366575,0.00026177510616337335
2021-06-09 23:26:50,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-05/ses-001/anat/t1map.nii.gz,1:13,2:5,white matter,968.1642781040197,0.001627138469949937,0.008497962395589326
2021-06-09 23:26:53,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-002/anat/t1map.nii.gz,2:15,2:5,white matter,1018.9089491587932,0.0014841752890748187,0.00023928758454210388
2021-06-09 23:26:55,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-003/anat/t1map.nii.gz,3:15,2:5,white matter,845.5985553268911,0.0012232588411571113,0.0002796105215244154
2021-06-09 23:26:58,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-002/anat/t1map.nii.gz,4:15,2:5,white matter,790.5224201629044,0.0013018090136284284,0.00029461764020348105
2021-06-09 23:43:49,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-001/anat/t1map.nii.gz,1:12,2:5,white matter,1115.5192080035808,0.0011388416775548996,0.0007646344944982984
2021-06-09 23:44:00,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-002/anat/t1map.nii.gz,1:13,2:5,white matter,1195.521826835648,0.0011233064929970066,0.000304369157854903
2021-06-09 23:44:08,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-001/anat/t1map.nii.gz,5:16,2:5,white matter,804.5686251289424,0.0012773608831078487,0.00022848028170538136
2021-06-09 23:44:11,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-004/anat/t1map.nii.gz,0:11,2:5,white matter,1056.832881216786,0.00109841019777347,0.00035661721621565697
2021-06-09 23:44:28,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-003/anat/t1map.nii.gz,4:15,2:5,white matter,777.8144730948793,0.0013540267986507967,0.0002458775107631214
2021-06-09 23:44:41,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-002/anat/t1map.nii.gz,5:15,2:5,white matter,746.0266732124869,0.0013156767241556786,0.0002333857628104675
2021-06-09 23:47:20,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-05/ses-002/anat/t1map.nii.gz,85:156,2:5,white matter,826.4247844064694,0.001381150894073805,0.00042648548633020136
2021-06-09 23:52:33,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-003/anat/t1map.nii.gz,1:12,2:5,white matter,1117.1927213350466,0.0010360839014090237,0.00034651806407435035
2021-06-09 23:57:09,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-004/anat/t1map.nii.gz,5:15,2:5,white matter,720.9626917085777,0.0014153027257222664,0.0002632708821057187
2021-06-09 23:57:36,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-04/ses-002/anat/t1map.nii.gz,5:15,2:5,white matter,731.7622833407939,0.0013227935588819826,0.00024151349500831028
2021-06-09 23:57:46,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-04/ses-003/anat/t1map.nii.gz,4:15,2:5,white matter,812.0757781893984,0.001349818681514888,0.00025833258001271657
