Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,Label,Size [vox],WA(),STD()
2021-06-09 23:30:47,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-001/dwi/dti_RD.nii.gz,0:12,2:5,white matter,904.1893451444105,0.0005942976466395669,0.00022798012575992873
2021-06-09 23:30:53,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-003/dwi/dti_RD.nii.gz,0:13,2:5,white matter,1039.2758877534093,0.0006269130288800826,0.0002511248751789377
2021-06-09 23:30:56,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-001/dwi/dti_RD.nii.gz,1:12,2:5,white matter,775.9467514108974,0.0005779992301380641,0.0002827235151402037
2021-06-09 23:30:57,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-004/dwi/dti_RD.nii.gz,1:13,2:5,white matter,765.9391590988469,0.0004937373474434391,0.0002872668471583259
2021-06-09 23:31:00,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-05/ses-001/dwi/dti_RD.nii.gz,1:13,2:5,white matter,952.7175932663428,0.0005045102052002044,0.0002710525383245011
2021-06-09 23:31:06,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-002/dwi/dti_RD.nii.gz,1:13,2:5,white matter,964.0074755774681,0.0005960152894725337,0.0002447618406304474
2021-06-09 23:31:06,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-003/dwi/dti_RD.nii.gz,1:12,2:5,white matter,757.3995332717794,0.0005729917043376933,0.0002679668122852796
2021-06-09 23:31:08,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-002/dwi/dti_RD.nii.gz,1:13,2:5,white matter,829.9132781046861,0.0005316527869437497,0.00024879868694699413
2021-06-09 23:47:10,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-001/dwi/dti_RD.nii.gz,1:12,2:5,white matter,1137.9374443889974,0.0005112709262059325,0.0003023284068073656
2021-06-09 23:47:43,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-002/dwi/dti_RD.nii.gz,0:12,2:5,white matter,1309.761520541412,0.0005704880839017086,0.0002726330733170901
2021-06-09 23:47:59,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-001/dwi/dti_RD.nii.gz,1:12,2:5,white matter,768.6287477811305,0.0004672565333558308,0.0002817180762887404
2021-06-09 23:48:02,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-004/dwi/dti_RD.nii.gz,1:12,2:5,white matter,1176.168913231854,0.0004143742226968787,0.0002639164136959415
2021-06-09 23:48:08,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-003/dwi/dti_RD.nii.gz,2:13,2:5,white matter,690.8747775534504,0.0004066867643462673,0.00043096836109760814
2021-06-09 23:48:19,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-002/dwi/dti_RD.nii.gz,2:12,2:5,white matter,749.1623977842496,0.0005026007210642721,0.00029483030076411304
2021-06-09 23:54:57,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-003/dwi/dti_RD.nii.gz,1:12,2:5,white matter,1153.7038571020123,0.0005137069084603181,0.00023646273359322181
2021-06-09 23:59:31,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-004/dwi/dti_RD.nii.gz,1:12,2:5,white matter,778.1100459712338,0.0003393328073422721,0.00026969056307164704
2021-06-09 23:59:52,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-04/ses-002/dwi/dti_RD.nii.gz,1:12,2:5,white matter,727.0576633601153,0.0004692023931709359,0.000320560774720926
2021-06-10 00:00:02,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-04/ses-003/dwi/dti_RD.nii.gz,2:12,2:5,white matter,719.4042003886749,0.0005123971557951483,0.0003175540817325192
