Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_RL),STD(diameter_RL),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
2021-06-09 23:24:08,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-003/anat/sub-01_ses-003_T1w_seg.nii.gz,51:93,2:3,64.10906141748492,3.1275818162634175,-4.670982803353963,0.38780475354336535,2.639970048742357,1.5771726553776537,7.631687563651485,0.4647612720996565,10.640776068173537,0.33365120093747613,0.6906045335154136,0.05499433140386714,3.2021265299601827,2.184708352369317,0.9769710036021948,0.007493551665335521,34.56524159871295
2021-06-09 23:24:10,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-001/anat/sub-01_ses-001_T1w_seg.nii.gz,31:75,2:3,67.68043139343541,1.5987278632495137,-4.254821566319245,0.70353161186021,3.2161586264511026,1.214590715416605,7.907950710951821,0.22557847215125273,10.843163978642025,0.3077735141936158,0.6809360405743077,0.039584666009630315,2.1495450329815133,1.7343024643440406,0.9803076988445454,0.009614907758797248,36.167347083442536
2021-06-09 23:24:11,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-001/anat/sub-06_ses-001_T1w_seg.nii.gz,45:81,2:3,62.953113761653995,1.769023357877888,-0.6462460004756462,0.19823044182641894,14.49811986931016,3.594612484656728,6.9764697490594285,0.21632072020942683,11.51311336799651,0.4706603578351296,0.7928899278862347,0.029588237580475112,1.2609132072924936,1.0494938181266282,0.9652333613910703,0.014776295964655493,30.644730097396145
2021-06-09 23:24:12,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-004/anat/sub-06_ses-004_T1w_seg.nii.gz,58:95,2:3,63.92581015491735,2.765595339806205,-1.1325263581337364,0.5655084335728545,13.173939235004033,1.8526790220885117,6.947796748890014,0.2483168508651261,11.72760399036461,0.49064804697543135,0.8032570280402052,0.028672367924309775,1.7543691043633236,1.0493288353444188,0.9716048423392358,0.012450249487773894,31.24742625978721
2021-06-09 23:24:18,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-05/ses-001/anat/sub-05_ses-001_T1w_seg.nii.gz,19:57,2:3,53.010013444648315,11.097434476326436,-1.7908240068464327,2.368955364050875,10.784169314317557,14.023041446823683,6.160486531216797,1.0876827804021685,10.965275062301801,0.6757215777379755,0.8221667930972424,0.05941418523625153,4.036279478497332,2.2953096927327583,0.9522197446470739,0.027351866141638367,33.35581465037252
2021-06-09 23:24:19,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-003/anat/sub-06_ses-003_T1w_seg.nii.gz,38:75,2:3,62.99080203229852,2.0491913426798067,-2.3383486281915142,0.6055520573383212,13.613930847017366,3.2787176614778493,6.948269241835464,0.29826511283279816,11.50666070966459,0.5962659274905839,0.792193976915219,0.04127946325844257,1.6141336770667025,1.158782552305232,0.97352662392067,0.010495170617949169,31.364215775361608
2021-06-09 23:24:19,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-002/anat/sub-01_ses-002_T1w_seg.nii.gz,47:86,2:3,67.51192950187651,1.726860884338077,-6.577358093753865,0.5133152864830618,7.646053156681342,2.250678601138622,7.843773703968845,0.18614499196921272,10.874612368804629,0.27593479547430505,0.690539998711122,0.031751110159432785,2.8557285038403513,1.9672008113005557,0.9776473775179699,0.008612112123697863,32.52825298240622
2021-06-09 23:24:21,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-002/anat/sub-06_ses-002_T1w_seg.nii.gz,89:125,2:3,64.82356608772385,18.835218887663014,13.113466380589339,6.739117297262115,11.021520110047675,0.480390578231614,8.490406614178003,1.1592085034006223,9.50311253291029,2.506067333176746,0.5763383548637057,0.15255748170343134,22.042767641972336,32.32232906511031,0.9685376696864024,0.03223670843169406,10.122137056887095
2021-06-09 23:41:15,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-001/anat/sub-02_ses-001_T1w_seg.nii.gz,1:38,2:3,66.45528870474881,4.204378810779136,0.09582919147895815,1.6279366575671157,-12.859796260096722,6.658923847171932,7.129077482842031,0.6840703757969527,11.992442659094293,0.5850416807703278,0.7947909995043286,0.06180439131535332,2.2341215132247547,1.4649656377221465,0.9630739871762133,0.016532717823686455,31.42402194247431
2021-06-09 23:41:20,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-001/anat/sub-03_ses-001_T1w_seg.nii.gz,51:85,2:3,59.92768078307679,1.9806238467281285,-0.7786169618659662,2.3754097817215523,7.855923319386775,1.1052675284541449,7.548970304998321,0.3344986209078002,10.086060382315523,0.2328517682657405,0.6588159889554784,0.04979754600610863,2.475062667329683,1.64426391368962,0.9726401289143758,0.00945774183026539,28.297791270865968
